Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,25.340000,26.250000,25.139999,26.139999,25.970810,3382102
2023-01-04,26.250000,26.860001,26.030001,26.809999,26.636473,5355552
2023-01-05,26.790001,27.139999,26.540001,26.799999,26.626537,3207625
2023-01-06,26.600000,27.400000,26.330000,26.459999,26.288738,5185706
2023-01-09,26.500000,26.770000,26.200001,26.270000,26.099968,3322425
2023-01-10,26.270000,26.780001,26.080000,26.240000,26.070162,1553500
2023-01-11,26.270000,26.459999,26.010000,26.090000,25.921133,1951027
2023-01-12,26.129999,26.379999,25.830000,26.190001,26.020487,1669466
2023-01-13,26.190001,26.389999,25.750000,25.940001,25.772104,1619391
2023-01-16,26.059999,26.670000,25.780001,26.500000,26.328480,2801570
2023-01-17,26.750000,26.889999,26.320000,26.379999,26.209255,2516025
2023-01-18,26.490000,27.030001,26.240000,26.820000,26.646408,3143222
2023-01-19,26.830000,27.180000,26.690001,27.090000,26.914661,1922358
2023-01-20,27.200001,27.490000,27.010000,27.240000,27.063690,3347460
2023-01-30,27.530001,27.790001,27.150000,27.379999,27.202784,3160947
2023-01-31,27.520000,28.780001,27.520000,28.420000,28.236053,7660857
2023-02-01,28.299999,28.790001,28.020000,28.480000,28.295664,5236220
2023-02-02,28.530001,30.280001,28.500000,29.389999,29.199774,7355535
2023-02-03,30.000000,31.959999,29.540001,31.780001,31.574306,16632882
2023-02-06,33.000000,34.000000,31.700001,32.380001,32.170422,22847292
2023-02-07,32.250000,35.599998,32.230000,34.189999,33.968704,30106091
2023-02-08,34.270000,36.000000,32.509998,32.720001,32.508221,21513905
2023-02-09,33.160000,37.880001,32.650002,36.200001,35.965698,35666027
2023-02-10,37.400002,40.000000,36.189999,39.000000,38.747574,40580241
2023-02-13,38.099998,42.810001,37.189999,41.959999,41.688416,35284963
2023-02-14,40.500000,40.980000,39.080002,39.599998,39.343689,25325045
2023-02-15,39.599998,42.970001,39.410000,40.880001,40.615406,32490632
2023-02-16,40.439999,41.869999,38.730000,39.009998,38.757507,25176303
2023-02-17,39.009998,40.279999,37.779999,37.939999,37.694431,16069180
2023-02-20,38.480000,39.799999,37.450001,39.340000,39.085373,20583984
2023-02-21,38.700001,40.880001,38.610001,39.459999,39.204594,16451726
2023-02-22,38.860001,39.400002,38.090000,38.450001,38.201134,16170378
2023-02-23,38.810001,39.490002,37.950001,38.419998,38.171326,11686180
2023-02-24,40.000000,43.380001,39.400002,41.709999,41.440033,23846942
2023-02-27,41.720001,41.990002,39.840000,40.200001,39.939808,14556432
2023-02-28,41.009998,41.700001,39.389999,40.200001,39.939808,14342719
2023-03-01,40.009998,42.689999,39.599998,41.389999,41.122105,18076730
2023-03-02,41.270000,45.990002,41.160000,44.000000,43.715210,22285462
2023-03-03,42.830002,42.830002,40.099998,40.570000,40.307411,22603955
2023-03-06,39.900002,41.410000,39.610001,40.040001,39.780842,16359856
2023-03-07,39.680000,40.150002,38.400002,38.500000,38.250809,15151075
2023-03-08,38.509998,39.779999,38.480000,39.200001,38.946281,9264763
2023-03-09,39.349998,39.860001,38.020000,39.340000,39.085373,10915238
2023-03-10,39.320000,40.180000,38.700001,38.779999,38.528996,9606204
2023-03-13,38.320000,40.490002,38.320000,40.189999,39.929871,11742235
2023-03-14,40.150002,40.150002,38.549999,38.639999,38.389904,7865488
2023-03-15,39.119999,39.389999,36.549999,36.709999,36.472393,19165611
2023-03-16,36.410000,37.689999,36.099998,36.330002,36.094856,10531431
2023-03-17,36.759998,43.419998,36.750000,42.139999,41.867249,29929414
2023-03-20,42.000000,45.250000,42.000000,44.049999,43.764889,25768279
2023-03-21,43.910000,46.180000,42.080002,45.500000,45.205502,17712803
2023-03-22,45.049999,50.369999,44.000000,49.419998,49.100128,24948129
2023-03-23,49.490002,52.500000,48.509998,50.849998,50.520874,22367577
2023-03-24,49.610001,50.380001,48.000000,49.910000,49.586960,17344427
2023-03-27,49.900002,51.180000,47.020000,49.160000,48.841812,24253025
2023-03-28,47.630001,48.959999,46.520000,46.840000,46.536831,15478211
2023-03-29,47.000000,49.970001,46.549999,48.820000,48.504013,18656962
2023-03-30,47.720001,49.529999,46.580002,48.310001,47.997318,12177262
2023-03-31,48.020000,52.160000,46.740002,51.720001,51.385246,15208380
2023-04-03,52.450001,62.000000,50.900002,60.529999,60.138222,27602298
2023-04-04,59.880001,62.580002,58.650002,61.290001,60.893303,17673857
2023-04-06,59.060001,71.750000,59.009998,66.800003,66.367645,19197820
2023-04-07,66.800003,67.680000,62.330002,67.500000,67.063110,17635484
2023-04-10,65.500000,67.389999,60.099998,61.709999,61.310581,24461007
2023-04-11,62.000000,63.689999,59.459999,61.389999,60.992653,20417120
2023-04-12,60.000000,63.439999,58.060001,62.490002,62.085537,17845796
2023-04-13,61.220001,61.880001,56.970001,57.770000,57.396088,20286529
2023-04-14,57.889999,59.000000,56.400002,58.150002,57.773628,16761892
2023-04-17,57.310001,58.139999,54.959999,56.540001,56.174049,15691665
2023-04-18,56.799999,67.300003,56.799999,65.279999,64.857475,30280630
2023-04-19,65.360001,67.500000,64.000000,64.379997,63.963299,21992424
2023-04-20,65.599998,71.529999,65.599998,71.480003,71.017349,21239842
2023-04-21,68.099998,68.680000,63.599998,64.000000,63.585762,24976460
2023-04-24,64.019997,67.830002,62.660000,65.459999,65.036308,20065705
2023-04-25,64.169998,65.370003,60.279999,61.520000,61.121815,17146879
2023-04-26,61.529999,64.230003,58.599998,60.900002,60.505829,16809773
2023-04-27,58.410000,62.070000,56.380001,57.560001,57.187447,16720506
2023-04-28,56.509998,62.000000,56.200001,60.869999,60.476021,14730437
2023-05-04,59.410000,60.000000,53.529999,54.049999,53.700161,19396377
2023-05-05,54.700001,55.900002,51.799999,52.400002,52.060844,18614550
2023-05-08,52.419998,54.540001,51.110001,52.200001,51.862137,17143913
2023-05-09,51.869999,57.259998,51.869999,53.130001,52.786118,19305606
2023-05-10,54.020000,55.959999,50.500000,51.389999,51.057381,12712499
2023-05-11,50.549999,52.189999,50.000000,51.020000,50.689774,9811345
2023-05-12,50.599998,54.200001,50.250000,52.599998,52.259548,16183368
2023-05-15,53.619999,53.950001,50.099998,52.820000,52.478123,15723508
2023-05-16,52.779999,53.150002,50.330002,51.349998,51.017635,12675854
2023-05-17,51.000000,54.380001,50.849998,53.880001,53.531265,14675487
2023-05-18,58.500000,64.430000,55.410000,63.040001,62.631977,31516709
2023-05-19,60.500000,61.959999,56.759998,57.400002,57.028481,21279326
2023-05-22,56.560001,57.389999,53.200001,53.740002,53.392170,12803560
2023-05-23,54.130001,56.580002,54.099998,54.650002,54.296280,15359425
2023-05-24,53.590000,59.779999,53.279999,58.580002,58.200844,19470480
2023-05-25,63.500000,70.300003,63.500000,70.300003,69.844986,37380223
2023-05-26,69.750000,70.690002,66.400002,68.769997,68.324883,27733339
2023-05-29,72.000000,80.000000,70.660004,75.500000,75.011330,36429141
2023-05-30,75.790001,80.870003,72.199997,78.900002,78.389320,34359548
2023-05-31,76.879997,77.500000,73.900002,76.099998,75.607445,23003811
2023-06-01,73.269997,76.980003,72.809998,75.360001,74.872238,16169205
2023-06-02,77.000000,77.779999,72.169998,72.820000,72.348671,15055190
2023-06-05,71.010002,75.669998,71.010002,73.599998,73.123627,14369523
2023-06-06,74.879997,82.300003,74.000000,77.250000,76.750000,23579834
2023-06-07,76.269997,80.050003,74.260002,77.449997,77.449997,19000959
2023-06-08,76.550003,77.000000,72.500000,73.599998,73.599998,15629063
2023-06-09,72.910004,79.580002,71.809998,78.199997,78.199997,17253759
2023-06-12,78.250000,86.279999,77.059998,86.209999,86.209999,21375849
2023-06-13,85.110001,93.900002,83.510002,90.800003,90.800003,16850836
2023-06-14,91.099998,108.000000,91.000000,105.889999,105.889999,20205860
2023-06-15,105.000000,107.760002,100.599998,101.400002,101.400002,21495148
2023-06-16,102.019997,110.989998,99.080002,107.300003,107.300003,21644403
2023-06-19,108.010002,125.589996,104.000000,120.750000,120.750000,21455445
2023-06-20,116.129997,121.000000,111.430000,118.949997,118.949997,18315797
2023-06-21,117.000000,117.250000,105.050003,107.699997,107.699997,22618731
2023-06-26,104.000000,107.690002,100.000000,101.980003,101.980003,18605328
2023-06-27,101.089996,102.620003,97.529999,100.320000,100.320000,13080945
2023-06-28,96.000000,99.500000,91.699997,97.529999,97.529999,16817147
2023-06-29,96.260002,104.989998,94.029999,102.559998,102.559998,23937568
2023-06-30,99.000000,113.559998,97.989998,106.830002,106.830002,21384587
2023-07-03,105.919998,105.940002,95.720001,104.610001,104.610001,16167385
2023-07-04,102.010002,107.050003,101.000000,103.360001,103.360001,12563971
2023-07-05,101.099998,104.500000,98.360001,98.980003,98.980003,12512695
2023-07-06,96.760002,103.820000,96.760002,100.050003,100.050003,10626008
2023-07-07,98.559998,102.599998,94.300003,97.779999,97.779999,15332167
2023-07-10,98.000000,99.050003,95.250000,97.870003,97.870003,9611933
2023-07-11,98.339996,101.000000,94.790001,100.300003,100.300003,10539337
2023-07-12,98.000000,99.300003,88.660004,89.309998,89.309998,20621933
2023-07-13,89.309998,96.680000,87.970001,94.699997,94.699997,22728224
2023-07-14,98.010002,104.199997,95.099998,102.000000,102.000000,22128740
2023-07-17,103.529999,111.879997,103.529999,108.099998,108.099998,22101471
2023-07-18,109.000000,112.120003,105.379997,108.099998,108.099998,18015739
2023-07-19,111.540001,113.099998,106.309998,106.699997,106.699997,14086423
2023-07-20,107.209999,107.790001,93.400002,93.800003,93.800003,24472238
2023-07-21,92.919998,93.790001,88.980003,91.269997,91.269997,17005737
2023-07-24,91.440002,97.669998,90.300003,94.010002,94.010002,18856559
2023-07-25,95.860001,100.790001,90.010002,96.500000,96.500000,16965910
2023-07-26,96.559998,98.339996,91.000000,94.059998,94.059998,14519667
2023-07-27,93.690002,95.800003,91.610001,92.260002,92.260002,11871717
2023-07-28,92.309998,96.519997,90.529999,92.730003,92.730003,13815301
