Date,Open,High,Low,Close,Adj Close,Volume
2023-03-28,3.760000,3.820000,3.740000,3.750000,3.672382,92200121
2023-03-29,3.760000,3.770000,3.670000,3.700000,3.623416,116733398
2023-03-30,3.750000,3.860000,3.730000,3.810000,3.731140,192481245
2023-03-31,3.800000,3.920000,3.770000,3.900000,3.819277,192012393
2023-04-03,3.920000,3.980000,3.870000,3.930000,3.848656,136172380
2023-04-04,3.930000,4.180000,3.930000,4.140000,4.054309,270723334
2023-04-06,4.130000,4.160000,4.060000,4.090000,4.005344,145124750
2023-04-07,4.090000,4.110000,4.010000,4.030000,3.946586,100896268
2023-04-10,4.040000,4.150000,4.000000,4.100000,4.015137,133276580
2023-04-11,4.090000,4.140000,4.010000,4.130000,4.044517,103679884
2023-04-12,4.120000,4.220000,4.080000,4.170000,4.083688,126363925
2023-04-13,4.170000,4.230000,4.120000,4.150000,4.064102,103879321
2023-04-14,4.170000,4.330000,4.150000,4.310000,4.220790,202831874
2023-04-17,4.320000,4.400000,4.220000,4.350000,4.259963,213019238
2023-04-18,4.320000,4.380000,4.280000,4.370000,4.279549,123750724
2023-04-19,4.350000,4.430000,4.270000,4.290000,4.201204,137902126
2023-04-20,4.290000,4.410000,4.260000,4.390000,4.299135,177209523
2023-04-21,4.380000,4.420000,4.280000,4.280000,4.191411,132518699
2023-04-24,4.300000,4.380000,4.200000,4.300000,4.210998,178622424
2023-04-25,4.300000,4.390000,4.240000,4.320000,4.230584,138768678
2023-04-26,4.290000,4.330000,4.170000,4.210000,4.122860,137326608
2023-04-27,4.200000,4.330000,4.190000,4.260000,4.171826,102751811
2023-04-28,4.350000,4.510000,4.350000,4.480000,4.387272,239007372
2023-05-04,4.490000,4.640000,4.440000,4.590000,4.494995,231564077
2023-05-05,4.590000,4.670000,4.510000,4.540000,4.446030,174586485
2023-05-08,4.600000,4.680000,4.540000,4.590000,4.494995,218610234
2023-05-09,4.630000,4.630000,4.380000,4.400000,4.308928,268851293
2023-05-10,4.400000,4.440000,4.290000,4.330000,4.240376,180491397
2023-05-11,4.340000,4.340000,4.250000,4.290000,4.201204,103546680
2023-05-12,4.280000,4.320000,4.140000,4.170000,4.083688,139445213
2023-05-15,4.180000,4.200000,4.040000,4.160000,4.073895,129255604
2023-05-16,4.170000,4.190000,4.090000,4.100000,4.015137,94226766
2023-05-17,4.080000,4.120000,4.030000,4.070000,3.985758,95689576
2023-05-18,4.080000,4.140000,4.060000,4.090000,4.005344,89155943
2023-05-19,4.060000,4.090000,3.970000,4.040000,3.956379,98092103
2023-05-22,4.010000,4.070000,4.000000,4.020000,3.936793,68185966
2023-05-23,4.020000,4.060000,3.940000,3.950000,3.868242,90110569
2023-05-24,3.930000,3.930000,3.850000,3.870000,3.789898,118469259
2023-05-25,3.870000,3.890000,3.800000,3.850000,3.770312,77308946
2023-05-26,3.850000,3.870000,3.780000,3.850000,3.770312,48876800
2023-05-29,3.860000,3.960000,3.860000,3.940000,3.858449,90866166
2023-05-30,3.930000,4.100000,3.910000,4.010000,3.927000,122786500
2023-05-31,4.000000,4.060000,3.970000,4.030000,3.946586,83816679
2023-06-01,4.020000,4.100000,4.010000,4.060000,3.975965,76918512
2023-06-02,4.080000,4.090000,4.020000,4.030000,3.946586,64259498
2023-06-05,4.040000,4.060000,3.940000,3.970000,3.887828,100995496
2023-06-06,3.970000,4.060000,3.950000,3.960000,3.878035,71141816
2023-06-07,3.970000,4.000000,3.930000,3.960000,3.878035,61359065
2023-06-08,3.950000,4.060000,3.940000,4.050000,3.966172,73323403
2023-06-09,4.040000,4.100000,4.030000,4.090000,4.005344,77190971
2023-06-12,4.120000,4.120000,4.040000,4.040000,3.956379,54577480
2023-06-13,4.020000,4.050000,3.950000,3.980000,3.897621,62227122
2023-06-14,3.990000,4.020000,3.930000,3.950000,3.868242,64428311
2023-06-15,3.960000,3.970000,3.900000,3.960000,3.878035,53207474
2023-06-16,3.960000,4.120000,3.950000,4.100000,4.015137,111821702
2023-06-19,4.100000,4.110000,3.980000,4.000000,3.917207,84205429
2023-06-20,4.000000,4.010000,3.880000,3.910000,3.829070,93380310
2023-06-21,3.900000,3.940000,3.850000,3.880000,3.799691,59746098
2023-06-26,3.860000,3.860000,3.760000,3.770000,3.691967,78581526
2023-06-27,3.780000,4.040000,3.780000,3.980000,3.897621,115326915
2023-06-28,3.970000,3.990000,3.920000,3.970000,3.887828,50785951
2023-06-29,3.940000,3.990000,3.930000,3.960000,3.878035,37700788
2023-06-30,3.960000,4.010000,3.930000,3.970000,3.887828,52299766
2023-07-03,3.970000,4.080000,3.970000,4.040000,3.956379,65833017
2023-07-04,4.030000,4.070000,4.000000,4.020000,3.936793,52751259
2023-07-05,4.010000,4.140000,4.010000,4.050000,3.966172,73154253
2023-07-06,4.050000,4.070000,4.000000,4.020000,3.936793,46176815
2023-07-07,4.010000,4.090000,3.990000,4.050000,3.966172,43092601
2023-07-10,4.060000,4.080000,4.030000,4.060000,3.975965,40656166
2023-07-11,4.070000,4.090000,4.050000,4.070000,3.985758,37560778
2023-07-12,4.070000,4.080000,3.990000,4.000000,3.917207,45228214
2023-07-13,4.020000,4.090000,4.010000,4.070000,3.985758,51331563
2023-07-14,4.080000,4.110000,4.060000,4.090000,4.005344,58683500
2023-07-17,4.080000,4.080000,4.040000,4.060000,3.975965,37826610
2023-07-18,4.070000,4.090000,4.020000,4.030000,3.946586,44488677
2023-07-19,4.030000,4.050000,4.000000,4.040000,3.956379,35194611
2023-07-20,4.040000,4.070000,3.980000,3.990000,3.907414,40235978
2023-07-21,3.990000,4.020000,3.970000,3.990000,3.907414,30501851
2023-07-24,4.000000,4.040000,3.970000,4.010000,3.927000,42028843
2023-07-25,3.980000,4.020000,3.970000,4.010000,4.010000,60359339
2023-07-26,4.010000,4.040000,3.960000,3.980000,3.980000,52750478
2023-07-27,3.980000,4.040000,3.950000,3.980000,3.980000,63697090
2023-07-28,3.970000,4.080000,3.950000,4.070000,4.070000,102871750
2023-07-31,4.080000,4.230000,4.070000,4.190000,4.190000,126557938
2023-08-01,4.180000,4.230000,4.150000,4.200000,4.200000,72687876
2023-08-02,4.200000,4.220000,4.120000,4.150000,4.150000,67291331
2023-08-03,4.140000,4.160000,4.090000,4.140000,4.140000,49455516
2023-08-04,4.160000,4.180000,4.130000,4.150000,4.150000,53188936
2023-08-07,4.140000,4.140000,4.070000,4.090000,4.090000,54636889
2023-08-08,4.080000,4.110000,4.050000,4.060000,4.060000,65631505
2023-08-09,4.060000,4.090000,4.020000,4.040000,4.040000,57730132
2023-08-10,4.040000,4.050000,3.990000,4.020000,4.020000,52350801
2023-08-11,4.020000,4.030000,3.870000,3.880000,3.880000,100608477
2023-08-14,3.850000,3.930000,3.790000,3.890000,3.890000,93672432
2023-08-15,3.890000,3.950000,3.860000,3.930000,3.930000,70767753
2023-08-16,3.930000,3.930000,3.850000,3.870000,3.870000,45338935
2023-08-17,3.850000,3.910000,3.820000,3.890000,3.890000,55052206
2023-08-18,3.890000,3.920000,3.830000,3.830000,3.830000,43411007
2023-08-21,3.830000,3.880000,3.800000,3.810000,3.810000,46406822
2023-08-22,3.810000,3.890000,3.810000,3.860000,3.860000,57171220
2023-08-23,3.870000,3.870000,3.790000,3.800000,3.800000,47101600
2023-08-24,3.820000,3.830000,3.630000,3.640000,3.640000,134946239
2023-08-25,3.630000,3.680000,3.600000,3.640000,3.640000,66564447
2023-08-28,3.840000,3.880000,3.720000,3.740000,3.740000,108052410
2023-08-29,3.740000,3.770000,3.710000,3.720000,3.720000,84465537
2023-08-30,3.720000,3.740000,3.640000,3.660000,3.660000,84426384
2023-08-31,3.690000,3.720000,3.630000,3.640000,3.640000,73836940
2023-09-01,3.650000,3.710000,3.650000,3.700000,3.700000,75904733
2023-09-04,3.710000,3.800000,3.700000,3.780000,3.780000,103467908
2023-09-05,3.760000,3.770000,3.680000,3.700000,3.700000,74773488
2023-09-06,3.680000,3.700000,3.660000,3.680000,3.680000,56639037
2023-09-07,3.680000,3.700000,3.650000,3.650000,3.650000,48677700
2023-09-08,3.650000,3.660000,3.610000,3.630000,3.630000,40243272
2023-09-11,3.650000,3.690000,3.610000,3.680000,3.680000,73681613
2023-09-12,3.670000,3.720000,3.660000,3.680000,3.680000,53411449
2023-09-13,3.680000,3.710000,3.650000,3.660000,3.660000,46696043
2023-09-14,3.680000,3.710000,3.650000,3.700000,3.700000,65113800
2023-09-15,3.700000,3.730000,3.660000,3.670000,3.670000,65194145
2023-09-18,3.660000,3.670000,3.620000,3.660000,3.660000,54598402
2023-09-19,3.650000,3.700000,3.640000,3.680000,3.680000,51580792
2023-09-20,3.680000,3.700000,3.660000,3.680000,3.680000,46419560
2023-09-21,3.690000,3.700000,3.620000,3.630000,3.630000,55515600
2023-09-22,3.620000,3.690000,3.600000,3.690000,3.690000,63168110
2023-09-25,3.680000,3.700000,3.640000,3.640000,3.640000,44657510
2023-09-26,3.650000,3.660000,3.600000,3.600000,3.600000,46229857
2023-09-27,3.610000,3.670000,3.600000,3.650000,3.650000,52761264
2023-09-28,3.660000,3.680000,3.640000,3.670000,3.670000,44043799
2023-10-09,3.660000,3.670000,3.610000,3.640000,3.640000,65011050
2023-10-10,3.640000,3.660000,3.340000,3.370000,3.370000,202093696
2023-10-11,3.380000,3.450000,3.370000,3.440000,3.440000,116407146
2023-10-12,3.450000,3.510000,3.450000,3.480000,3.480000,69760628
2023-10-13,3.460000,3.460000,3.410000,3.430000,3.430000,53046844
2023-10-16,3.430000,3.460000,3.400000,3.450000,3.450000,56588976
2023-10-17,3.450000,3.470000,3.430000,3.460000,3.460000,49127481
2023-10-18,3.460000,3.460000,3.400000,3.410000,3.410000,35866248
2023-10-19,3.410000,3.420000,3.350000,3.360000,3.360000,56132276
2023-10-20,3.350000,3.400000,3.340000,3.350000,3.350000,42392282
2023-10-23,3.330000,3.350000,3.250000,3.280000,3.280000,56196488
